,id_str_brand,screen_name_brand,user_name_brand,date_brand,time_brand,in_reply_to_status_id_str_brand,text_brand,retweet_count_brand,favorite_count_brand,url_brand,senti_score_pos_brand,senti_score_neu_brand,senti_score_neg_brand,senti_score_com_brand,id_str_comment,screen_name_comment,user_name_comment,date_comment,time_comment,in_reply_to_status_id_str_comment,text_comment,retweet_count_comment,favorite_count_comment,url_comment,senti_score_pos_comment,senti_score_neu_comment,senti_score_neg_comment,senti_score_com_comment
10,1247149185616486402,brownforman,Brown-Forman,2020-4-06,13:08:31,Brand Tweet,"During these difficult and uncertain times, we continue to look for ways to support each other and our neighbors. For the month of April, Brown-Forman is donating meals to food pantry organizations in the California neighborhood, the home of our Louisville campus. #TeamKentucky https://t.co/IMALjR810z",3,25,https://twitter.com/brownforman/status/1247149185616486402,0.059,0.837,0.104,-0.25,1247149948036096001,clarke_khiry,khiry clarke,2020-4-06,13:11:33,1247149185616486402,"@brownforman You guys are amazing!!! 🙏🏾🙏🏾🙏🏾🙏🏾 I love @brownforman , more now for the great people and great help, a… https://t.co/qxGNK4J3mO",0,0,https://twitter.com/clarke_khiry/status/1247149948036096001,0.618,0.382,0.0,0.8163
11,1243255778036912128,brownforman,Brown-Forman,2020-3-26,19:17:30,Brand Tweet,"For 150 years, we have navigated through times of change &amp; crisis: from Prohibition to World Wars to now, COVID-19. In this @WorkItDaily article, learn how we are looking back on 150 years of history while also looking ahead as we celebrate our sesquicentennial. https://t.co/1mWDIN8a1J",4,12,https://twitter.com/brownforman/status/1243255778036912128,0.072,0.778,0.15,-0.6124,1243257976783323143,DistilledSpirit,Distilled Spirits Council of the United States,2020-3-26,19:26:14,1243255778036912128,"@brownforman What a legacy, @brownforman! Looking forward to your next 150 years!👏",0,1,https://twitter.com/DistilledSpirit/status/1243257976783323143,0.0,1.0,0.0,0.0
12,1243233097266728960,brownforman,Brown-Forman,2020-3-26,17:47:23,Brand Tweet,Our Research &amp; Development team continues to produce and package hand sanitizer to reduce the spread of COVID-19 (coronavirus). #TogetherKY https://t.co/237OSLjba7,76,459,https://twitter.com/brownforman/status/1243233097266728960,0.144,0.856,0.0,0.4939,1243233107228188672,brownforman,Brown-Forman,2020-3-26,17:47:25,1243233097266728960,"Since last week, we have been able to donate drums of hand sanitizer to health care providers and first responders… https://t.co/lBrOsijAFb",6,70,https://twitter.com/brownforman/status/1243233107228188672,0.252,0.748,0.0,0.7506
13,1243233097266728960,brownforman,Brown-Forman,2020-3-26,17:47:23,Brand Tweet,Our Research &amp; Development team continues to produce and package hand sanitizer to reduce the spread of COVID-19 (coronavirus). #TogetherKY https://t.co/237OSLjba7,76,459,https://twitter.com/brownforman/status/1243233097266728960,0.144,0.856,0.0,0.4939,1243342908142559233,CapitalVape,Adam,2020-3-27,01:03:44,1243233097266728960,@brownforman My company would be happy to bottle one of those drums into 30 ml glass bottles at no cost.  Located in Frankfort.,1,24,https://twitter.com/CapitalVape/status/1243342908142559233,0.155,0.753,0.092,0.3612
14,1243233097266728960,brownforman,Brown-Forman,2020-3-26,17:47:23,Brand Tweet,Our Research &amp; Development team continues to produce and package hand sanitizer to reduce the spread of COVID-19 (coronavirus). #TogetherKY https://t.co/237OSLjba7,76,459,https://twitter.com/brownforman/status/1243233097266728960,0.144,0.856,0.0,0.4939,1243251804139290625,lesfugate,lesfugate,2020-3-26,19:01:43,1243233097266728960,@brownforman I am so proud of this company and the amazing team in R&amp;D who have made this possible.  I am blessed t… https://t.co/4Zvg7ajHfB,0,16,https://twitter.com/lesfugate/status/1243251804139290625,0.395,0.605,0.0,0.902
15,1243233097266728960,brownforman,Brown-Forman,2020-3-26,17:47:23,Brand Tweet,Our Research &amp; Development team continues to produce and package hand sanitizer to reduce the spread of COVID-19 (coronavirus). #TogetherKY https://t.co/237OSLjba7,76,459,https://twitter.com/brownforman/status/1243233097266728960,0.144,0.856,0.0,0.4939,1243337798138167306,StephanieSonger,Stephanie Songer,2020-3-27,00:43:25,1243233097266728960,@brownforman Thank you! #TeamKentucky,0,1,https://twitter.com/StephanieSonger/status/1243337798138167306,0.736,0.264,0.0,0.4199
16,1243233097266728960,brownforman,Brown-Forman,2020-3-26,17:47:23,Brand Tweet,Our Research &amp; Development team continues to produce and package hand sanitizer to reduce the spread of COVID-19 (coronavirus). #TogetherKY https://t.co/237OSLjba7,76,459,https://twitter.com/brownforman/status/1243233097266728960,0.144,0.856,0.0,0.4939,1243337997468254210,litamariej,L!+a,2020-3-27,00:44:13,1243233097266728960,@brownforman THANK you for helping Ky!!,0,1,https://twitter.com/litamariej/status/1243337997468254210,0.328,0.172,0.0,0.3466
17,1243233097266728960,brownforman,Brown-Forman,2020-3-26,17:47:23,Brand Tweet,Our Research &amp; Development team continues to produce and package hand sanitizer to reduce the spread of COVID-19 (coronavirus). #TogetherKY https://t.co/237OSLjba7,76,459,https://twitter.com/brownforman/status/1243233097266728960,0.144,0.856,0.0,0.4939,1243346295756029955,awinteriscoming,Amanda 💫👩‍🚀🌏Solar System Ambassador,2020-3-27,01:17:11,1243233097266728960,@brownforman Thank you!,0,1,https://twitter.com/awinteriscoming/status/1243346295756029955,0.736,0.264,0.0,0.4199
18,1243233097266728960,brownforman,Brown-Forman,2020-3-26,17:47:23,Brand Tweet,Our Research &amp; Development team continues to produce and package hand sanitizer to reduce the spread of COVID-19 (coronavirus). #TogetherKY https://t.co/237OSLjba7,76,459,https://twitter.com/brownforman/status/1243233097266728960,0.144,0.856,0.0,0.4939,1244068374017179650,MeinersTracy,Tracy Meiners,2020-3-29,01:06:28,1243233097266728960,@brownforman @gotolouisville Thank you for ours at MetroSafe!!!! https://t.co/oipg86yxuJ,0,1,https://twitter.com/MeinersTracy/status/1244068374017179650,0.2115,0.7885,0.0,0.28365
19,1241509487590232064,brownforman,Brown-Forman,2020-3-21,23:38:22,Brand Tweet,"Today, we announce a $1 million donation to COVID-19 emergency funds for the people and communities that mean so much to our company including the hospitality industry, Louisville, and organizations internationally. https://t.co/o9whDcFWEQ",65,199,https://twitter.com/brownforman/status/1241509487590232064,0.0,0.918,0.082,-0.3818,1241884917153357824,jdjackjr,Jim Jackson,2020-3-23,00:30:12,1241509487590232064,@brownforman @TheUSBG @RWCFNYC Bravo - way to lead the fight! ~Squire Jim,0,1,https://twitter.com/jdjackjr/status/1241884917153357824,0.0,0.817,0.183,-0.21945
